Astramed(8-800)(455),30
Megafon_Smolensk(1348),123
Mobicm_Smolensk_z(1356),30
Megafon-Voronej_OUT(1423),185
Megafon-Voronej_IN(1424),61
Vimpelcom_Orel(1341),30
Megafon_Dmitrov_SP(1337),29
Vimpelkom_Tambov_mob(1251),30
Vimpelkom-Kaluga-Zona(1248),30
Vimpelcom-Braynsk-Zona(1249),30
Megafon-Tambov-Zona(1261),30
Mobicom_Kostroma_z(1358),30
Tele2_Kyrsk-in(1282),495
Tele2_Kyrsk-out(1283),495
MCNT_Zona(1357),30
MTS-Moscow_Zona(1256),91
Megafon-Voronez-Zona(1427),30
Megafon-Belgorod-in(new)(1429),30
Megafon-Belgorod-out(new)(1430),154
TEL-MSK_Zona(1403),30
MTS-Vnykovo_Zona(1281),30
Morsvyazspytnik(1264),30
T2-mobile_sp_in-mgw1786(1431),805
T2-mobile_sp_in-mgw1786(1433),588
T2-mobile_sp_in-mgw1791(1432),805
T2-mobile_sp_in-mgw1791(1434),588
GarsTelUT(8-800)(802),750
SIP_MSK_ZONE_3(21),90
SIP_MSK_Zone-2(20),1000
KTTK-Si2000-Msk-CC-RZhD(1270),744
Rostelecom_Lipetsk(1438),31
Rostelecom_Smolensk(1439),30
TK Telezone(1278),30
Megafon_MSK_MG_MVNO(1440),31
MSK_Tver_Z(1441),30
Tele2_Yaroslavl_IN(1442),92
Tele2_Yaroslavl_OUT(1443),31
Tele2_Ivanovo_IN(1444),92
Tele2_Ivanovo_OUT(1445),31
Megafon_MskMSS601_IN(1446),217
Megafon_MskMSS601_OUT(1447),216
Megafon_MskMSS602_IN(1448),186
Megafon_MskMSS602_OUT(1449),186
Megafon_MskMSS603_IN(1450),216
Megafon_MskMSS603_OUT(1451),217
Megafon_Tver_IN(1346),31
Megafon_Tver_OUT(1345),123
Vimpelkom_Tambov_Zon(1452),30
ER-Telecom Bryns(418),30
MTS-Belgorod(417),30
Vimpelcom_Vladimir_Z(1455),30
Glonass(413),15
MTS-Kyrsk_Zona(414),30
ER-T-Lipeck-Zona(420),30
Internod-Msk(423),30
Orang-MSK(433),60
Mastertel-Zona(427),30
Vimpelkom_Kaluga(1244),30
VimpelCom_Smolensk_2072(1250),30
Vimpelkom_Yaroslavl(1255),30
VimpelCom_Smolensk_2073(1263),61
Vimpelcom_Tula_31(1308),61
Vimpelcom_Tula_32(1309),61
Beeline-MSK_Zone(1266),185
Komkor-Msk(436),30
Orange-Msk-Zona(438),30
Rostelecom_Solnechnogosk(1217),62
Kvantum-Kyrsk_Zona(1225),1
Kvantum-ORel_Zona(1237),1
Vimpelcom_Moscow(1331),308
,35084
